Item_Store_ID,Item_Store_Returns
DRD27_BABATUNJI019,227.97748641389717
DRD27_BABATUNJI045,4023.433231267229
DRD37_BABATUNJI017,2062.5967190210026
DRD37_BABATUNJI018,2729.372389758329
DRD37_BABATUNJI045,2442.727911398851
DRD37_BABATUNJI046,3181.4205763192413
DRD37_BABATUNJI049,2890.7167957466986
DRD49_BABATUNJI046,8654.672052850165
DRD60_BABATUNJI013,7359.6044333541695
DRE01_BABATUNJI010,3371.776004281835
DRE01_BABATUNJI046,10006.868756867843
DRE03_BABATUNJI017,3031.9698973460527
DRE03_BABATUNJI018,2227.277003953401
DRE03_BABATUNJI035,3999.403532272266
DRE03_BABATUNJI045,3876.3070337495424
DRE03_BABATUNJI046,2641.3607636037955
DRE03_BABATUNJI049,2620.1612680583316
DRE12_BABATUNJI027,6723.739826584494
DRE12_BABATUNJI035,4679.802674199305
DRE12_BABATUNJI045,4049.5437937835018
DRE13_BABATUNJI027,5768.550523845722
DRE13_BABATUNJI035,3423.876123438291
DRE13_BABATUNJI045,2979.669105861182
DRE13_BABATUNJI049,3425.8188516637038
DRE15_BABATUNJI017,3610.534003493769
DRE15_BABATUNJI018,4259.829469165612
DRE15_BABATUNJI019,-63.391232533494076
DRE15_BABATUNJI027,5972.074791776168
DRE15_BABATUNJI045,3416.499075997708
DRE15_BABATUNJI046,4495.588939673595
DRE25_BABATUNJI017,4112.190853446393
DRE25_BABATUNJI027,5920.331511066639
DRE25_BABATUNJI035,3941.735356548168
DRE27_BABATUNJI035,3377.154964668947
DRE27_BABATUNJI045,3881.1940575926265
DRE48_BABATUNJI013,6089.046262355081
DRE48_BABATUNJI046,6962.137319722688
DRE60_BABATUNJI013,9688.182395071812
DRF03_BABATUNJI018,2235.317165086997
DRF03_BABATUNJI027,5549.858347813933
DRF03_BABATUNJI035,3627.8045626596054
DRF03_BABATUNJI045,3718.0266073167904
DRF03_BABATUNJI046,2917.984472146861
DRF03_BABATUNJI049,2518.2081085067607
DRF25_BABATUNJI019,85.4583887705694
DRF25_BABATUNJI027,5845.317927280495
DRF25_BABATUNJI035,2751.27566702388
DRF25_BABATUNJI045,2487.094982808162
DRF25_BABATUNJI046,2691.6280445574275
DRF25_BABATUNJI049,2249.4383617312988
DRF36_BABATUNJI010,2637.8945459399874
DRF37_BABATUNJI013,10384.6548029954
DRF37_BABATUNJI018,8852.406498947683
DRF37_BABATUNJI035,10101.503405903331
DRF37_BABATUNJI045,10637.14041974833
DRF49_BABATUNJI035,4041.4276225411627
DRF49_BABATUNJI045,4156.734131689061
DRF51_BABATUNJI018,1575.953909417096
DRF51_BABATUNJI045,2973.3561726607895
DRF51_BABATUNJI046,1977.0728093191274
DRF60_BABATUNJI018,9438.905356644445
DRF60_BABATUNJI049,7869.084138819939
DRG01_BABATUNJI019,506.7296199105431
DRG01_BABATUNJI027,5936.727784586632
DRG01_BABATUNJI035,4578.983742740073
DRG01_BABATUNJI046,3539.339815830209
DRG11_BABATUNJI045,3933.4681931799223
DRG15_BABATUNJI017,2002.3890510016054
DRG15_BABATUNJI035,2357.765342705639
DRG15_BABATUNJI045,2354.6933540227933
DRG15_BABATUNJI046,2899.9965460622584
DRG15_BABATUNJI049,2019.0604656053242
DRG25_BABATUNJI013,6577.110841677431
DRG27_BABATUNJI018,2142.134152811727
DRG27_BABATUNJI019,-200.54773484773978
DRG27_BABATUNJI045,2415.3239025224398
DRG27_BABATUNJI046,2657.939111598719
DRG27_BABATUNJI049,2551.2670578422544
DRG36_BABATUNJI013,7943.94425687176
DRG39_BABATUNJI018,1894.6489575917494
DRG39_BABATUNJI046,2273.2326259143683
DRG39_BABATUNJI049,2234.886405767613
DRG49_BABATUNJI010,3421.651982021876
DRG49_BABATUNJI018,8976.469981689661
DRH03_BABATUNJI018,2996.2112217630256
DRH03_BABATUNJI019,633.3604338937803
DRH03_BABATUNJI035,4162.205585165584
DRH11_BABATUNJI027,6255.636766443115
DRH11_BABATUNJI045,2983.6278871245518
DRH11_BABATUNJI049,2730.9772575991974
DRH13_BABATUNJI019,808.8986144694563
DRH13_BABATUNJI045,4037.1855454088914
DRH15_BABATUNJI018,2285.6533122699375
DRH15_BABATUNJI019,-215.75747289666924
DRH15_BABATUNJI046,2552.2880258263413
DRH23_BABATUNJI017,3997.872079059244
DRH23_BABATUNJI019,618.1148961345989
DRH23_BABATUNJI045,3834.2706207085284
DRH23_BABATUNJI049,3769.6923686197547
DRH25_BABATUNJI017,3549.724718946095
DRH25_BABATUNJI027,5993.589602333576
DRH25_BABATUNJI035,3689.817282032841
DRH25_BABATUNJI045,3697.732216156742
DRH36_BABATUNJI017,3864.3748454689007
DRH36_BABATUNJI019,177.39648228669375
DRH36_BABATUNJI035,4225.106498036898
DRH36_BABATUNJI045,4024.0903576405367
DRH36_BABATUNJI046,3557.585409656101
DRH39_BABATUNJI017,3906.56264471425
DRH39_BABATUNJI019,265.3055669468358
DRH39_BABATUNJI027,6856.330915931629
DRH39_BABATUNJI046,3201.226263601263
DRH39_BABATUNJI049,2526.2419438188813
DRH49_BABATUNJI018,3335.6269940382185
DRH49_BABATUNJI019,281.02159710730484
DRH49_BABATUNJI046,3585.3676962657255
DRH51_BABATUNJI019,-389.16603521915385
DRH51_BABATUNJI027,6741.165166295462
DRH51_BABATUNJI035,3267.479577943181
DRH51_BABATUNJI049,2781.6190525792026
DRH59_BABATUNJI046,3675.515446946499
DRH59_BABATUNJI049,3670.6835191148252
DRI01_BABATUNJI013,7209.908074023697
DRI03_BABATUNJI013,6787.832397772092
DRI11_BABATUNJI027,6077.318468936677
DRI11_BABATUNJI035,4199.370488284369
DRI11_BABATUNJI045,4337.392719927024
DRI13_BABATUNJI013,8338.371782057737
DRI13_BABATUNJI018,7854.811799418775
DRI13_BABATUNJI046,8686.188536124273
DRI25_BABATUNJI017,3691.836237534891
DRI25_BABATUNJI027,5952.262485492158
DRI25_BABATUNJI045,3777.5703869090044
DRI25_BABATUNJI046,3343.6738490491803
DRI25_BABATUNJI049,3340.293250443134
DRI37_BABATUNJI017,3039.7822282887328
DRI37_BABATUNJI018,2297.906188063961
DRI37_BABATUNJI027,6412.379444784977
DRI37_BABATUNJI046,2552.067686443908
DRI37_BABATUNJI049,2470.759960373406
DRI39_BABATUNJI017,2301.2459001422385
DRI39_BABATUNJI018,2403.9168950325366
DRI39_BABATUNJI027,6320.263231304167
DRI39_BABATUNJI035,2593.4367456701525
DRI49_BABATUNJI018,2821.0246928858505
DRI49_BABATUNJI035,3949.421052974108
DRI49_BABATUNJI045,3804.9835154455527
DRI49_BABATUNJI046,3177.3688348466735
DRJ11_BABATUNJI010,3093.483907954084
DRJ11_BABATUNJI013,7865.310607529408
DRJ23_BABATUNJI010,3461.704932118467
DRJ23_BABATUNJI013,6659.744793984761
DRJ24_BABATUNJI010,1443.6381209452484
DRJ24_BABATUNJI013,8167.295886870974
DRJ25_BABATUNJI017,3545.667412860424
DRJ25_BABATUNJI018,2431.6049910518404
DRJ25_BABATUNJI045,3646.7392627032646
DRJ25_BABATUNJI049,3063.591736745531
DRJ35_BABATUNJI017,3094.7463978473643
DRJ35_BABATUNJI046,3606.474449731228
DRJ39_BABATUNJI013,8630.609335479134
DRJ39_BABATUNJI018,8453.264498777833
DRJ39_BABATUNJI046,9511.551761737453
DRJ47_BABATUNJI013,6832.457801967634
DRJ49_BABATUNJI045,4328.560158694863
DRJ51_BABATUNJI013,8872.657705785205
DRJ51_BABATUNJI049,8258.857723601195
DRJ59_BABATUNJI027,6409.02130203498
DRJ59_BABATUNJI045,3991.4298053923167
DRJ59_BABATUNJI046,3794.210446703279
DRJ59_BABATUNJI049,3363.935719343285
DRK01_BABATUNJI017,3224.0218927743576
DRK01_BABATUNJI018,3448.2169899543237
DRK01_BABATUNJI035,3465.0461082861566
DRK01_BABATUNJI045,3211.8532788599878
DRK12_BABATUNJI017,2177.372677229847
DRK12_BABATUNJI018,3045.19854212017
DRK12_BABATUNJI027,5934.719370327738
DRK12_BABATUNJI035,2217.157145836805
DRK12_BABATUNJI045,3274.3852601829935
DRK12_BABATUNJI049,3257.611393866327
DRK13_BABATUNJI013,7558.58694552417
DRK13_BABATUNJI046,8080.585868187361
DRK23_BABATUNJI013,11103.789095605098
DRK23_BABATUNJI018,10873.325135660638
DRK23_BABATUNJI049,11646.377986399977
DRK35_BABATUNJI017,2438.237910340004
DRK35_BABATUNJI019,201.5221179856535
DRK35_BABATUNJI027,6224.287314266112
DRK35_BABATUNJI035,2746.9463908890516
DRK35_BABATUNJI045,2798.674925727089
DRK35_BABATUNJI046,2914.6849355181544
DRK35_BABATUNJI049,2719.036371118636
DRK37_BABATUNJI010,3161.6735994717164
DRK39_BABATUNJI017,2712.1294224864578
DRK39_BABATUNJI027,6015.80640352314
DRK39_BABATUNJI046,3258.560967642034
DRK39_BABATUNJI049,2906.0805821427825
DRK47_BABATUNJI013,8717.83513731201
DRK47_BABATUNJI018,8135.063235231105
DRK47_BABATUNJI046,8597.423614768575
DRK47_BABATUNJI049,10077.492522151748
DRK49_BABATUNJI017,3150.529953242393
DRK49_BABATUNJI019,-758.8443231751426
DRK49_BABATUNJI027,5857.519897783548
DRK49_BABATUNJI035,3723.8341071778295
DRK49_BABATUNJI046,3244.4885336145494
DRK49_BABATUNJI049,3128.3751895878218
DRK59_BABATUNJI010,3779.1897062884086
DRK59_BABATUNJI018,8323.503784183045
DRL01_BABATUNJI010,3133.5069016958228
DRL01_BABATUNJI013,7685.877374754865
DRL01_BABATUNJI049,8401.52117103428
DRL23_BABATUNJI035,5386.111878268968
DRL23_BABATUNJI045,5952.782596777907
DRL35_BABATUNJI017,3920.9050221580737
DRL35_BABATUNJI027,5651.031652123568
DRL35_BABATUNJI035,4009.856175572696
DRL35_BABATUNJI045,4597.224013070489
DRL35_BABATUNJI049,3326.93224008509
DRL37_BABATUNJI017,3547.8964991392454
DRL37_BABATUNJI018,2286.31265803912
DRL37_BABATUNJI027,5939.132882034539
DRL37_BABATUNJI035,3670.329704933923
DRL37_BABATUNJI045,3430.8645132294205
DRL37_BABATUNJI049,2718.4646983338757
DRL47_BABATUNJI027,8143.440463916233
DRL47_BABATUNJI045,5794.263983039107
DRL59_BABATUNJI019,525.3934833211706
DRL59_BABATUNJI035,4421.286655676095
DRM11_BABATUNJI013,12217.350906062722
DRM11_BABATUNJI018,10339.741090259971
DRM11_BABATUNJI046,10487.020999652255
DRM23_BABATUNJI013,6696.440955531295
DRM37_BABATUNJI010,2559.103886430802
DRM37_BABATUNJI013,7945.457729689646
DRM47_BABATUNJI010,2551.4499097294865
DRM48_BABATUNJI027,6233.265777709214
DRM48_BABATUNJI045,3516.3416977624092
DRM48_BABATUNJI046,2782.666166335248
DRM48_BABATUNJI049,2833.2466991021015
DRM49_BABATUNJI017,1225.8867433119503
DRM49_BABATUNJI035,1690.2069530366798
DRM49_BABATUNJI045,2046.7018473147928
DRM49_BABATUNJI049,1712.5123697063018
DRN35_BABATUNJI018,2997.4340798438843
DRN35_BABATUNJI035,3202.0324898168756
DRN35_BABATUNJI046,3349.3972207480365
DRN35_BABATUNJI049,3092.831826214015
DRN36_BABATUNJI019,581.0743069227565
DRN36_BABATUNJI027,6303.506274600967
DRN36_BABATUNJI035,4694.254042284241
DRN36_BABATUNJI045,4412.728317195082
DRN37_BABATUNJI013,7856.39994868217
DRN47_BABATUNJI010,1893.1988285189718
DRN47_BABATUNJI013,6757.040727476853
DRN59_BABATUNJI017,4307.752833348879
DRN59_BABATUNJI027,5802.423497688319
DRN59_BABATUNJI045,4213.740122450926
DRN59_BABATUNJI049,3050.862387048755
DRO35_BABATUNJI045,5906.881545044371
DRO47_BABATUNJI035,3774.386273138201
DRO59_BABATUNJI017,4152.392238830675
DRO59_BABATUNJI019,597.5225700764413
DRO59_BABATUNJI045,4067.8421784372813
DRO59_BABATUNJI049,3742.5947173082322
DRP35_BABATUNJI027,7897.823648207007
DRP35_BABATUNJI045,5679.842077671729
DRP47_BABATUNJI013,7506.212375412085
DRP47_BABATUNJI046,7599.945163813973
DRP47_BABATUNJI049,8032.819586499332
DRQ35_BABATUNJI027,6950.287716258405
DRQ35_BABATUNJI035,5168.957215338252
DRQ35_BABATUNJI045,5341.588613617185
DRY23_BABATUNJI017,1871.6118074708502
DRY23_BABATUNJI019,158.5030315330505
DRY23_BABATUNJI027,6353.0090439101095
DRY23_BABATUNJI035,2205.72830727479
DRY23_BABATUNJI046,2971.918330651295
DRY23_BABATUNJI049,2895.1923857817656
DRZ11_BABATUNJI027,7987.704727136105
DRZ11_BABATUNJI045,4480.029795437211
DRZ24_BABATUNJI027,7887.272173457625
DRZ24_BABATUNJI045,4628.5082068990905
FDA01_BABATUNJI017,3076.8329613258984
FDA01_BABATUNJI018,2346.918825523996
FDA01_BABATUNJI027,6419.826779173199
FDA01_BABATUNJI035,3217.371084666211
FDA01_BABATUNJI045,3386.843880203472
FDA01_BABATUNJI046,3125.9465488752658
FDA04_BABATUNJI013,9228.202609001684
FDA04_BABATUNJI018,8679.296424880926
FDA04_BABATUNJI035,9434.868909961784
FDA04_BABATUNJI046,8841.967687916604
FDA04_BABATUNJI049,8370.86328887277
FDA07_BABATUNJI027,8504.655541284039
FDA07_BABATUNJI035,4894.52644489492
FDA07_BABATUNJI045,4941.896463161656
FDA10_BABATUNJI027,6759.897751933706
FDA10_BABATUNJI035,5806.958440568369
FDA11_BABATUNJI017,2634.5000599175237
FDA11_BABATUNJI018,2814.1857232651564
FDA11_BABATUNJI027,5674.225502924536
FDA11_BABATUNJI045,2785.470181635275
FDA13_BABATUNJI017,3001.716617061363
FDA13_BABATUNJI018,2268.2107682543383
FDA13_BABATUNJI019,141.9891752528556
FDA13_BABATUNJI027,6420.671064778311
FDA13_BABATUNJI035,3531.5708722474765
FDA13_BABATUNJI045,3365.79665794281
FDA13_BABATUNJI049,2842.419294156483
FDA15_BABATUNJI010,6782.12308880898
FDA15_BABATUNJI013,11869.050115787597
FDA15_BABATUNJI018,13025.871264106141
FDA15_BABATUNJI049,12465.752358785496
FDA16_BABATUNJI018,7895.053372369941
FDA16_BABATUNJI046,8394.535549868691
FDA20_BABATUNJI013,7239.664034334539
FDA21_BABATUNJI013,6818.450297032306
FDA23_BABATUNJI017,3574.562502517879
FDA23_BABATUNJI027,6071.199310910165
FDA23_BABATUNJI035,3996.908033293932
FDA25_BABATUNJI017,3899.702353371652
FDA25_BABATUNJI018,2832.545365806923
FDA25_BABATUNJI035,4038.8397550276986
FDA25_BABATUNJI045,3933.2907608779024
FDA26_BABATUNJI013,8740.415163411355
FDA26_BABATUNJI018,8380.885090227908
FDA27_BABATUNJI018,6087.217964903444
FDA27_BABATUNJI046,8634.616702143869
FDA27_BABATUNJI049,7526.585977126561
FDA28_BABATUNJI027,9244.025651228048
FDA32_BABATUNJI010,2386.565911377133
FDA32_BABATUNJI018,8754.764157689562
FDA32_BABATUNJI046,6866.321807445498
FDA34_BABATUNJI013,7459.737748864953
FDA35_BABATUNJI027,8475.3911885638
FDA36_BABATUNJI013,6788.093463525176
FDA37_BABATUNJI035,4976.334894380021
FDA38_BABATUNJI013,9364.38617549972
FDA38_BABATUNJI018,10156.878491248268
FDA38_BABATUNJI049,13097.494887986571
FDA39_BABATUNJI017,1138.9894040239633
FDA39_BABATUNJI018,2156.345957472698
FDA39_BABATUNJI027,7257.3920665493715
FDA39_BABATUNJI035,2288.5754909724174
FDA39_BABATUNJI046,2516.6950593505326
FDA39_BABATUNJI049,1968.645742090991
FDA40_BABATUNJI017,3688.882442815655
FDA40_BABATUNJI035,4112.787466031279
FDA40_BABATUNJI046,3402.149065360051
FDA40_BABATUNJI049,3431.784739856584
FDA43_BABATUNJI010,2047.1053867322034
FDA43_BABATUNJI013,6689.338891417806
FDA44_BABATUNJI017,3875.3083475970675
FDA44_BABATUNJI018,2963.5402759593935
FDA44_BABATUNJI027,5048.08794034622
FDA44_BABATUNJI035,4078.652887848641
FDA44_BABATUNJI045,4214.607670189077
FDA44_BABATUNJI049,3427.1263129064055
FDA45_BABATUNJI013,5796.501367521716
FDA46_BABATUNJI013,7362.8301529391
FDA48_BABATUNJI046,8423.552875358248
FDA49_BABATUNJI019,214.75494106703445
FDA49_BABATUNJI027,6232.216874280179
FDA49_BABATUNJI035,4285.161852862157
FDA49_BABATUNJI046,3077.2659769034303
FDA49_BABATUNJI049,3808.470690530722
FDA50_BABATUNJI017,3584.523279957125
FDA50_BABATUNJI019,536.3459655115021
FDA50_BABATUNJI027,5879.986262111136
FDA50_BABATUNJI035,3459.6430654349533
FDA51_BABATUNJI027,8141.117118262807
FDA52_BABATUNJI013,6802.676940367883
FDA55_BABATUNJI013,8001.676609493868
FDA55_BABATUNJI018,8161.608569595023
FDA56_BABATUNJI027,9164.306793419768
FDA56_BABATUNJI045,4052.8618091976055
FDA57_BABATUNJI027,5018.949737151555
FDA57_BABATUNJI045,3889.30449942217
FDA58_BABATUNJI013,8765.830509380867
FDA58_BABATUNJI046,8632.965741698492
FDB02_BABATUNJI013,6309.746423989997
FDB03_BABATUNJI013,8745.625650058348
FDB03_BABATUNJI018,8773.445105289522
FDB03_BABATUNJI046,9304.344465244441
FDB03_BABATUNJI049,9842.068294342713
FDB04_BABATUNJI017,2946.798030272602
FDB04_BABATUNJI019,166.55714213852116
FDB04_BABATUNJI027,7308.154152491065
FDB04_BABATUNJI035,3790.179217944863
FDB04_BABATUNJI045,3636.530181855743
FDB04_BABATUNJI046,3683.6271021089447
FDB05_BABATUNJI046,10937.131072750253
FDB05_BABATUNJI049,12612.362046610742
FDB10_BABATUNJI018,8731.166342357781
FDB10_BABATUNJI049,10516.290724916576
FDB11_BABATUNJI013,5933.581755027015
FDB12_BABATUNJI035,4404.3740529774905
FDB14_BABATUNJI018,3503.1331261354326
FDB14_BABATUNJI019,761.8591734075153
FDB14_BABATUNJI027,7322.29141279239
FDB14_BABATUNJI035,5642.144769203645
FDB14_BABATUNJI045,5460.3626986376985
FDB15_BABATUNJI010,4945.333020410732
FDB15_BABATUNJI013,11701.764999307657
FDB15_BABATUNJI018,9230.956809459847
FDB15_BABATUNJI035,9012.857198837739
FDB15_BABATUNJI046,10445.675859954661
FDB15_BABATUNJI049,11000.780057874053
FDB16_BABATUNJI035,3078.4003964084595
FDB16_BABATUNJI045,2813.234533386651
FDB16_BABATUNJI046,2795.5382242540986
FDB16_BABATUNJI049,2565.0142771650844
FDB17_BABATUNJI010,407.39776273604457
FDB17_BABATUNJI013,6533.3244896510705
FDB20_BABATUNJI017,3139.783282886896
FDB20_BABATUNJI035,2813.109171360762
FDB20_BABATUNJI045,3246.0896442406893
FDB20_BABATUNJI049,3504.737488874391
FDB21_BABATUNJI018,9073.651393574757
FDB23_BABATUNJI013,6734.391768352981
FDB23_BABATUNJI018,5554.113916292255
FDB26_BABATUNJI017,3323.0023118160475
FDB26_BABATUNJI027,5676.246198279455
FDB26_BABATUNJI035,3465.4899485289225
FDB26_BABATUNJI045,3562.404573614638
FDB26_BABATUNJI046,3014.7938133556822
FDB27_BABATUNJI010,1508.5582326667372
FDB27_BABATUNJI046,7433.1935253491265
FDB28_BABATUNJI010,2516.89919602669
FDB28_BABATUNJI013,6991.722805428471
FDB29_BABATUNJI035,5149.759408107726
FDB29_BABATUNJI045,4858.488358342502
FDB32_BABATUNJI017,4874.381429543031
FDB32_BABATUNJI018,3194.4242563243843
FDB32_BABATUNJI019,434.06574781239306
FDB32_BABATUNJI027,5919.217570158597
FDB32_BABATUNJI035,4677.665063511258
FDB34_BABATUNJI017,4406.143500284076
FDB34_BABATUNJI018,3520.014476504175
FDB34_BABATUNJI027,5541.750010523523
FDB34_BABATUNJI035,4807.419030245491
FDB34_BABATUNJI045,4584.163598942132
FDB34_BABATUNJI049,4061.07823147554
FDB35_BABATUNJI017,4293.800735423737
FDB35_BABATUNJI018,3102.516361618393
FDB35_BABATUNJI019,566.7693432672986
FDB35_BABATUNJI045,4234.78597726308
FDB35_BABATUNJI046,3776.1338782363982
FDB36_BABATUNJI027,8921.146859775905
FDB37_BABATUNJI013,9247.175418955601
FDB37_BABATUNJI046,9422.137802898254
FDB37_BABATUNJI049,8963.741637486533
FDB39_BABATUNJI017,2677.901805991907
FDB39_BABATUNJI019,-117.10874252242684
FDB39_BABATUNJI035,2516.805103553385
FDB39_BABATUNJI045,2962.8840360995164
FDB39_BABATUNJI049,2448.6608292270575
FDB41_BABATUNJI018,2499.558307797909
FDB41_BABATUNJI019,-210.03009386052418
FDB41_BABATUNJI035,3473.7720652223775
FDB41_BABATUNJI045,3538.679258445867
FDB41_BABATUNJI046,2671.1227754391643
FDB44_BABATUNJI013,7442.585429287903
FDB44_BABATUNJI046,8193.237397993656
FDB45_BABATUNJI019,839.6921474754108
FDB45_BABATUNJI045,3738.5483434053504
FDB47_BABATUNJI013,7315.53060833157
FDB49_BABATUNJI018,2875.178366211175
FDB49_BABATUNJI019,754.6190287088457
FDB49_BABATUNJI045,3100.8752502751818
FDB50_BABATUNJI017,1136.4741194780909
FDB50_BABATUNJI018,1327.275192630791
FDB50_BABATUNJI045,1510.4011024504216
FDB50_BABATUNJI046,1481.7484207580783
FDB50_BABATUNJI049,2123.347221673983
FDB51_BABATUNJI017,2550.7254953664765
FDB51_BABATUNJI018,2667.448063106914
FDB51_BABATUNJI035,2916.0956458322316
FDB51_BABATUNJI045,2504.5343112742376
FDB51_BABATUNJI046,2919.569713538327
FDB52_BABATUNJI013,7403.405447109645
FDB52_BABATUNJI018,7838.65712621057
FDB52_BABATUNJI049,8637.553359301835
FDB56_BABATUNJI013,7359.685731500231
FDB57_BABATUNJI013,6611.712257163883
FDB57_BABATUNJI046,7441.682664143444
FDB59_BABATUNJI046,4459.8027885355505
FDB60_BABATUNJI010,2149.481037391814
FDB60_BABATUNJI013,7587.043702524781
FDC02_BABATUNJI010,2422.3737718937737
FDC02_BABATUNJI013,10386.758596048141
FDC02_BABATUNJI018,8502.397100814062
FDC02_BABATUNJI046,7961.083884626289
FDC03_BABATUNJI013,8781.290610823153
FDC04_BABATUNJI018,7330.121693400446
FDC04_BABATUNJI049,7774.741652037527
FDC08_BABATUNJI010,3993.0724279046026
FDC08_BABATUNJI013,9420.320680895027
FDC08_BABATUNJI046,9114.521362878895
FDC08_BABATUNJI049,11144.822687962738
FDC09_BABATUNJI018,3906.8996355731424
FDC09_BABATUNJI045,5360.591773041904
FDC10_BABATUNJI027,6772.830820409677
FDC10_BABATUNJI035,5496.825871587462
FDC11_BABATUNJI018,3285.2581161953144
FDC11_BABATUNJI027,6334.555989671056
FDC11_BABATUNJI046,2819.5262079715717
FDC14_BABATUNJI017,3069.907241116155
FDC14_BABATUNJI018,2216.8143275310395
FDC14_BABATUNJI019,277.37535364407995
FDC14_BABATUNJI027,5804.693231573155
FDC14_BABATUNJI046,3097.21293087172
FDC14_BABATUNJI049,2876.975327107414
FDC16_BABATUNJI017,3305.0022804982814
FDC16_BABATUNJI018,3091.49252492087
FDC16_BABATUNJI027,6880.509743382419
FDC16_BABATUNJI035,4133.147725718125
FDC16_BABATUNJI045,3718.034498491668
FDC16_BABATUNJI046,3507.467330075664
FDC16_BABATUNJI049,3443.827754530684
FDC17_BABATUNJI013,8426.548145530933
FDC17_BABATUNJI046,9535.425647652628
FDC20_BABATUNJI017,3200.8702407402166
FDC20_BABATUNJI018,2628.2440518051653
FDC20_BABATUNJI019,245.5275489609994
FDC20_BABATUNJI035,3209.882856782868
FDC20_BABATUNJI045,3254.971930298367
FDC20_BABATUNJI046,2907.1293654357546
FDC21_BABATUNJI017,5428.154566703382
FDC21_BABATUNJI019,875.2491177466463
FDC22_BABATUNJI013,8125.207813099356
FDC26_BABATUNJI035,4209.810080938917
FDC28_BABATUNJI017,3758.4945000894804
FDC28_BABATUNJI019,406.7576040113854
FDC28_BABATUNJI027,6923.716156632223
FDC28_BABATUNJI045,3424.1532705563277
FDC29_BABATUNJI027,8432.003653719425
FDC29_BABATUNJI035,4398.419702529749
FDC32_BABATUNJI019,35.08735083614647
FDC32_BABATUNJI027,6147.274434246173
FDC32_BABATUNJI035,4219.372631222246
FDC32_BABATUNJI045,4218.677757474368
FDC33_BABATUNJI013,6153.532745014074
FDC33_BABATUNJI046,7039.972592838799
FDC35_BABATUNJI010,1578.188694876907
FDC35_BABATUNJI013,8462.18694248109
FDC35_BABATUNJI046,8930.577589610428
FDC37_BABATUNJI019,334.40682690824997
FDC39_BABATUNJI013,9470.069825868068
FDC40_BABATUNJI017,2829.6587291565997
FDC40_BABATUNJI018,2592.4279543695784
FDC40_BABATUNJI035,3800.934765416902
FDC40_BABATUNJI049,2835.4653136287343
FDC41_BABATUNJI017,3926.4323686677776
FDC41_BABATUNJI019,114.77266325656092
FDC41_BABATUNJI027,6015.281786693752
FDC41_BABATUNJI046,3574.238808787627
FDC41_BABATUNJI049,3287.6098049609286
FDC44_BABATUNJI027,9207.052910215847
FDC44_BABATUNJI045,4189.324875093815
FDC46_BABATUNJI010,2225.1544960952
FDC46_BABATUNJI013,7628.028398198196
FDC47_BABATUNJI010,3269.0821395118874
FDC47_BABATUNJI013,9734.111653721919
FDC47_BABATUNJI018,9472.078817191057
FDC48_BABATUNJI017,3017.5739807533623
FDC48_BABATUNJI019,260.71964206224493
