Item_Store_ID,Item_Store_Returns
DRK01_BABATUNJI035,4142.886208755001
DRK01_BABATUNJI045,3885.172814963945
DRK12_BABATUNJI017,4032.8890491374614
DRK12_BABATUNJI018,3067.643988412003
DRK12_BABATUNJI027,7336.357891068044
DRK12_BABATUNJI035,4126.333406363896
DRK12_BABATUNJI045,4040.970638663459
DRK12_BABATUNJI049,3671.7635717053176
DRK13_BABATUNJI013,7778.458443783769
DRK13_BABATUNJI046,8375.962397522704
DRK23_BABATUNJI013,8730.079511799402
DRK23_BABATUNJI018,8556.625488974125
DRK23_BABATUNJI049,9673.214919492313
DRK35_BABATUNJI017,3672.5368706452014
DRK35_BABATUNJI019,105.95826059166393
DRK35_BABATUNJI027,6983.626069412308
DRK35_BABATUNJI035,3866.4569050021837
DRK35_BABATUNJI045,3935.769547483623
DRK35_BABATUNJI046,3470.592285580038
DRK35_BABATUNJI049,3477.805786859706
DRK37_BABATUNJI010,1799.8219261668482
DRK39_BABATUNJI017,4364.209381469162
DRK39_BABATUNJI027,7551.99176190877
DRK39_BABATUNJI046,3906.6284216177846
DRK39_BABATUNJI049,3983.0310333646094
DRK47_BABATUNJI013,8057.8616685828565
DRK47_BABATUNJI018,7895.611949622143
DRK47_BABATUNJI046,8600.375269059006
DRK47_BABATUNJI049,8999.843894525122
DRK49_BABATUNJI017,3711.154965281383
DRK49_BABATUNJI019,245.95144641711886
DRK49_BABATUNJI027,7265.070841559163
DRK49_BABATUNJI035,3916.3199431608405
DRK49_BABATUNJI046,3455.0963609543696
DRK49_BABATUNJI049,3464.79102846669
DRK59_BABATUNJI010,2242.969016330523
DRK59_BABATUNJI018,8439.352659426693
DRL01_BABATUNJI010,2332.511899956085
DRL01_BABATUNJI013,9031.542512858568
DRL01_BABATUNJI049,10022.489979713948
DRL23_BABATUNJI035,4815.1905050698915
DRL23_BABATUNJI045,4441.942488772649
DRL35_BABATUNJI017,3994.1079471420917
DRL35_BABATUNJI027,7119.710784246625
DRL35_BABATUNJI035,4215.983863803025
DRL35_BABATUNJI045,4260.353818573915
DRL35_BABATUNJI049,3806.7389281118876
DRL37_BABATUNJI017,3865.2997874176713
DRL37_BABATUNJI018,2877.676082323345
DRL37_BABATUNJI027,7140.615416527667
DRL37_BABATUNJI035,3894.37116322763
DRL37_BABATUNJI045,3950.4557855388357
DRL37_BABATUNJI049,3457.1976006519603
DRL47_BABATUNJI027,8118.0242540243635
DRL47_BABATUNJI045,5432.0631658624225
DRL59_BABATUNJI019,253.75920563484942
DRL59_BABATUNJI035,4418.230115706489
DRM11_BABATUNJI013,8227.414935250896
DRM11_BABATUNJI018,8083.333067275485
DRM11_BABATUNJI046,8747.441304747388
DRM23_BABATUNJI013,6897.147669175792
DRM37_BABATUNJI010,1609.384390444142
DRM37_BABATUNJI013,7558.800213290669
DRM47_BABATUNJI010,1461.411001117147
DRM48_BABATUNJI027,7306.045385705037
DRM48_BABATUNJI045,4016.4467427021727
DRM48_BABATUNJI046,3458.813543447059
DRM48_BABATUNJI049,3462.425698822241
DRM49_BABATUNJI017,3606.924563214571
DRM49_BABATUNJI035,3741.961559457418
DRM49_BABATUNJI045,3870.722653025105
DRM49_BABATUNJI049,3477.2453485544434
DRN35_BABATUNJI018,3081.1999967613456
DRN35_BABATUNJI035,4071.035141508637
DRN35_BABATUNJI046,3735.97827008609
DRN35_BABATUNJI049,3740.23768567414
DRN36_BABATUNJI019,148.14248253087317
DRN36_BABATUNJI027,7388.110514597436
DRN36_BABATUNJI035,4261.882469517148
DRN36_BABATUNJI045,4024.578825108809
DRN37_BABATUNJI013,6451.759466794195
DRN47_BABATUNJI010,1500.915558115542
DRN47_BABATUNJI013,7269.51283681605
DRN59_BABATUNJI017,3879.128762712178
DRN59_BABATUNJI027,6890.50818602292
DRN59_BABATUNJI045,4142.361439550599
DRN59_BABATUNJI049,3569.370254963915
DRO35_BABATUNJI045,4894.33610394797
DRO47_BABATUNJI035,4865.864311396768
DRO59_BABATUNJI017,4190.554569376982
DRO59_BABATUNJI019,251.7082700885412
DRO59_BABATUNJI045,4116.485023371423
DRO59_BABATUNJI049,3872.0739613555397
DRP35_BABATUNJI027,8551.968084871874
DRP35_BABATUNJI045,5170.033986218641
DRP47_BABATUNJI013,8370.538506869949
DRP47_BABATUNJI046,8713.130278148172
DRP47_BABATUNJI049,9170.071746757822
DRQ35_BABATUNJI027,8234.675733883949
DRQ35_BABATUNJI035,5399.809996027814
DRQ35_BABATUNJI045,5017.434697061477
DRY23_BABATUNJI017,3827.6943204530317
DRY23_BABATUNJI019,90.21282817525389
DRY23_BABATUNJI027,7276.15676504727
DRY23_BABATUNJI035,3966.5070293104427
DRY23_BABATUNJI046,3535.223664378977
DRY23_BABATUNJI049,3451.851021000511
DRZ11_BABATUNJI027,8163.244475220163
DRZ11_BABATUNJI045,5135.73046543673
DRZ24_BABATUNJI027,9447.06932966664
DRZ24_BABATUNJI045,5356.377012970786
FDA01_BABATUNJI017,4237.855698865444
FDA01_BABATUNJI018,3326.0435072739433
FDA01_BABATUNJI027,6917.9949914077415
FDA01_BABATUNJI035,4230.159993361057
FDA01_BABATUNJI045,4167.921587672376
FDA01_BABATUNJI046,3808.5132461793387
FDA04_BABATUNJI013,9186.296494385748
FDA04_BABATUNJI018,8945.138609629508
FDA04_BABATUNJI035,10631.558471607725
FDA04_BABATUNJI046,9649.69548864531
FDA04_BABATUNJI049,9995.541193253666
FDA07_BABATUNJI027,8748.090961955779
FDA07_BABATUNJI035,5448.597499803699
FDA07_BABATUNJI045,5328.090130507202
FDA10_BABATUNJI027,8526.265140450778
FDA10_BABATUNJI035,5432.0452169630935
FDA11_BABATUNJI017,4037.1486251860574
FDA11_BABATUNJI018,3287.2579647302355
FDA11_BABATUNJI027,7329.079281879871
FDA11_BABATUNJI045,4478.3948994342045
FDA13_BABATUNJI017,3779.1933222163434
FDA13_BABATUNJI018,2973.2261078593633
FDA13_BABATUNJI019,53.88041890697423
FDA13_BABATUNJI027,6812.720453351965
FDA13_BABATUNJI035,3870.7101005274635
FDA13_BABATUNJI045,3950.536437059448
FDA13_BABATUNJI049,3436.413486005297
FDA15_BABATUNJI010,3267.230369118087
FDA15_BABATUNJI013,9696.998692169509
FDA15_BABATUNJI018,9488.148743221092
FDA15_BABATUNJI049,10372.710109801137
FDA16_BABATUNJI018,8106.0638473673935
FDA16_BABATUNJI046,8728.6090173194
FDA20_BABATUNJI013,7512.119495455544
FDA21_BABATUNJI013,7590.543745485207
FDA23_BABATUNJI017,4780.797525185193
FDA23_BABATUNJI027,7369.616520733586
FDA23_BABATUNJI035,4552.948694444556
FDA25_BABATUNJI017,4484.286866526631
FDA25_BABATUNJI018,3494.9430937985226
FDA25_BABATUNJI035,4528.243038979558
FDA25_BABATUNJI045,4359.641643397906
FDA26_BABATUNJI013,8506.359218926904
FDA26_BABATUNJI018,8377.103187419503
FDA27_BABATUNJI018,9093.614595981571
FDA27_BABATUNJI046,9507.845694936934
FDA27_BABATUNJI049,9743.140714010025
FDA28_BABATUNJI027,8467.48455612327
FDA32_BABATUNJI010,2146.6840299402265
FDA32_BABATUNJI018,8355.346780622353
FDA32_BABATUNJI046,8762.82195395915
FDA34_BABATUNJI013,6870.083260249035
FDA35_BABATUNJI027,8299.69190895966
FDA36_BABATUNJI013,7128.67539745734
FDA37_BABATUNJI035,5450.242698314539
FDA38_BABATUNJI013,8729.793353239409
FDA38_BABATUNJI018,8585.08340641193
FDA38_BABATUNJI049,9428.796083534202
FDA39_BABATUNJI017,3753.1088620952664
FDA39_BABATUNJI018,3060.1897869438103
FDA39_BABATUNJI027,6695.674821320011
FDA39_BABATUNJI035,3949.4244354961334
FDA39_BABATUNJI046,3664.952233642862
FDA39_BABATUNJI049,3674.7775776765243
FDA40_BABATUNJI017,4242.878276893238
FDA40_BABATUNJI035,4348.64666368951
FDA40_BABATUNJI046,3912.787639000696
FDA40_BABATUNJI049,3899.427812043193
FDA43_BABATUNJI010,1554.0935809807734
FDA43_BABATUNJI013,7484.964448586829
FDA44_BABATUNJI017,4288.57865942993
FDA44_BABATUNJI018,3601.8354027915525
FDA44_BABATUNJI027,7449.016644427019
FDA44_BABATUNJI035,4401.6664846122485
FDA44_BABATUNJI045,4181.116401444392
FDA44_BABATUNJI049,4069.589058712443
FDA45_BABATUNJI013,6057.814324571668
FDA46_BABATUNJI013,7920.360203089394
FDA48_BABATUNJI046,8292.969089938082
FDA49_BABATUNJI019,169.15404877060428
FDA49_BABATUNJI027,7021.049656990085
FDA49_BABATUNJI035,4169.227319868063
FDA49_BABATUNJI046,3746.7747723074644
FDA49_BABATUNJI049,4001.4222369665977
FDA50_BABATUNJI017,4330.459823116872
FDA50_BABATUNJI019,466.0851666237777
FDA50_BABATUNJI027,7233.475185915846
FDA50_BABATUNJI035,4448.403147836483
FDA51_BABATUNJI027,7693.260188218476
FDA52_BABATUNJI013,6790.852600978524
FDA55_BABATUNJI013,8319.394196402545
FDA55_BABATUNJI018,9118.592515949222
FDA56_BABATUNJI027,9138.711347632634
FDA56_BABATUNJI045,5035.055248230015
FDA57_BABATUNJI027,6876.970491178663
FDA57_BABATUNJI045,4012.919021330814
FDA58_BABATUNJI013,8730.218254029736
FDA58_BABATUNJI046,9047.444947069242
FDB02_BABATUNJI013,6557.591144286888
FDB03_BABATUNJI013,8806.913977767474
FDB03_BABATUNJI018,8582.476810547976
FDB03_BABATUNJI046,9168.089145205488
FDB03_BABATUNJI049,9474.338282596527
FDB04_BABATUNJI017,4232.396411642114
FDB04_BABATUNJI019,258.79937120455816
FDB04_BABATUNJI027,7309.666169779089
FDB04_BABATUNJI035,4275.380165199918
FDB04_BABATUNJI045,4210.017504730384
FDB04_BABATUNJI046,3966.456149137582
FDB05_BABATUNJI046,9402.88761174289
FDB05_BABATUNJI049,9727.651044527742
FDB10_BABATUNJI018,8318.076171590845
FDB10_BABATUNJI049,9330.379716678295
FDB11_BABATUNJI013,7803.500026925519
FDB12_BABATUNJI035,4567.4204816502415
FDB14_BABATUNJI018,3566.303211503349
FDB14_BABATUNJI019,479.7450751721317
FDB14_BABATUNJI027,6995.816965668366
FDB14_BABATUNJI035,4404.459447457947
FDB14_BABATUNJI045,4333.077667176067
FDB15_BABATUNJI010,2510.290838131187
FDB15_BABATUNJI013,8787.857888232338
FDB15_BABATUNJI018,8539.397804947279
FDB15_BABATUNJI035,9887.670379707999
FDB15_BABATUNJI046,9091.307352612595
FDB15_BABATUNJI049,9452.629638716604
FDB16_BABATUNJI035,4181.2889836020895
FDB16_BABATUNJI045,4020.5031442385534
FDB16_BABATUNJI046,3779.8688298674097
FDB16_BABATUNJI049,3870.450737080192
FDB17_BABATUNJI010,1391.1327711682252
FDB17_BABATUNJI013,7107.170171993686
FDB20_BABATUNJI017,4051.842893549933
FDB20_BABATUNJI035,4213.684450795381
FDB20_BABATUNJI045,3944.380635564398
FDB20_BABATUNJI049,3782.3718640676475
FDB21_BABATUNJI018,8942.732092034143
FDB23_BABATUNJI013,8444.80019374479
FDB23_BABATUNJI018,8176.1779974677775
FDB26_BABATUNJI017,4373.389377425901
FDB26_BABATUNJI027,7467.232889692821
FDB26_BABATUNJI035,4031.484289945762
FDB26_BABATUNJI045,4207.328106881686
FDB26_BABATUNJI046,3560.9295959858673
FDB27_BABATUNJI010,1766.210621264233
FDB27_BABATUNJI046,8135.659154844552
FDB28_BABATUNJI010,1715.346296862076
FDB28_BABATUNJI013,7668.629636651466
FDB29_BABATUNJI035,5169.082854128164
FDB29_BABATUNJI045,5017.034510025779
FDB32_BABATUNJI017,4263.182390346916
FDB32_BABATUNJI018,3453.996951804337
FDB32_BABATUNJI019,298.77429421616034
FDB32_BABATUNJI027,7709.177351919738
FDB32_BABATUNJI035,4403.748887139014
FDB34_BABATUNJI017,4230.669803501549
FDB34_BABATUNJI018,3437.961946819243
FDB34_BABATUNJI027,7805.041848079452
FDB34_BABATUNJI035,4492.352113995291
FDB34_BABATUNJI045,4223.152610324242
FDB34_BABATUNJI049,4041.6949730355645
FDB35_BABATUNJI017,4054.883398964854
FDB35_BABATUNJI018,3193.1754999623054
FDB35_BABATUNJI019,77.65401070569351
FDB35_BABATUNJI045,4153.369541332814
FDB35_BABATUNJI046,3893.965028136348
FDB36_BABATUNJI027,8980.859925955094
FDB37_BABATUNJI013,9590.85628118552
FDB37_BABATUNJI046,10048.688282383548
FDB37_BABATUNJI049,10384.200299803397
FDB39_BABATUNJI017,4196.664607135102
FDB39_BABATUNJI019,278.50675827809664
FDB39_BABATUNJI035,4242.556828142989
FDB39_BABATUNJI045,4155.710155352331
FDB39_BABATUNJI049,3885.7069130062523
FDB41_BABATUNJI018,3064.258529296763
FDB41_BABATUNJI019,106.14599314466523
FDB41_BABATUNJI035,3927.955705409653
FDB41_BABATUNJI045,4020.4371828915077
FDB41_BABATUNJI046,3528.1201305369696
FDB44_BABATUNJI013,8261.504900575994
FDB44_BABATUNJI046,8543.749823475551
FDB45_BABATUNJI019,484.4954883957589
FDB45_BABATUNJI045,4105.1980085217
FDB47_BABATUNJI013,7790.935391957825
FDB49_BABATUNJI018,3859.6026010941778
FDB49_BABATUNJI019,486.2396914337405
FDB49_BABATUNJI045,4590.668285114693
FDB50_BABATUNJI017,4161.945257210011
FDB50_BABATUNJI018,3193.3570762589925
FDB50_BABATUNJI045,3972.4878070205327
FDB50_BABATUNJI046,3787.475753989157
FDB50_BABATUNJI049,3742.9338597463366
FDB51_BABATUNJI017,4151.950095790189
FDB51_BABATUNJI018,3226.976829666445
FDB51_BABATUNJI035,4104.630558192259
FDB51_BABATUNJI045,3965.753586637096
FDB51_BABATUNJI046,3790.540816431496
FDB52_BABATUNJI013,9272.71143339944
FDB52_BABATUNJI018,9138.587437383947
FDB52_BABATUNJI049,9949.440308117193
FDB56_BABATUNJI013,7693.233910305051
FDB57_BABATUNJI013,8622.346718817924
FDB57_BABATUNJI046,8883.862748890622
FDB59_BABATUNJI046,8599.738327220235
FDB60_BABATUNJI010,1905.5111935475707
FDB60_BABATUNJI013,7872.070785874103
FDC02_BABATUNJI010,1345.787709420113
FDC02_BABATUNJI013,8231.58001180955
FDC02_BABATUNJI018,7899.064408835819
FDC02_BABATUNJI046,8434.183086498564
FDC03_BABATUNJI013,7899.821750098461
FDC04_BABATUNJI018,9197.175012234196
FDC04_BABATUNJI049,10044.433096243327
FDC08_BABATUNJI010,2680.6842514406694
FDC08_BABATUNJI013,9431.968475500593
FDC08_BABATUNJI046,9687.344004274932
FDC08_BABATUNJI049,10234.572082646893
FDC09_BABATUNJI018,4037.7052851734843
FDC09_BABATUNJI045,4776.603561996161
FDC10_BABATUNJI027,8667.55319450803
FDC10_BABATUNJI035,5177.946549221848
FDC11_BABATUNJI018,3043.9162139346377
FDC11_BABATUNJI027,6739.246839791376
FDC11_BABATUNJI046,3803.7388551069935
FDC14_BABATUNJI017,4131.412332992786
FDC14_BABATUNJI018,3396.892088889918
FDC14_BABATUNJI019,210.4809253275189
FDC14_BABATUNJI027,7031.791944078355
FDC14_BABATUNJI046,3853.6045973045593
FDC14_BABATUNJI049,3785.200393512815
FDC16_BABATUNJI017,4375.036969554424
FDC16_BABATUNJI018,3379.725222605489
FDC16_BABATUNJI027,7737.187217295737
FDC16_BABATUNJI035,4357.117598338501
FDC16_BABATUNJI045,4384.54407890742
FDC16_BABATUNJI046,4114.134608475202
FDC16_BABATUNJI049,3997.817831067108
FDC17_BABATUNJI013,7788.210047249993
FDC17_BABATUNJI046,8558.574935491955
FDC20_BABATUNJI017,4308.399320574244
FDC20_BABATUNJI018,3391.681014539892
FDC20_BABATUNJI019,276.43967135529783
FDC20_BABATUNJI035,4407.3318619208885
FDC20_BABATUNJI045,4217.509127986796
FDC20_BABATUNJI046,3908.21929719226
FDC21_BABATUNJI017,4921.570183242164
FDC21_BABATUNJI019,497.47292942776767
FDC22_BABATUNJI013,7897.308830501246
FDC26_BABATUNJI035,4588.629980762111
FDC28_BABATUNJI017,4417.821498280033
FDC28_BABATUNJI019,363.81721950444535
FDC28_BABATUNJI027,7385.684685390617
FDC28_BABATUNJI045,4008.708065979153
FDC29_BABATUNJI027,7933.357325392716
FDC29_BABATUNJI035,4973.411322201317
FDC32_BABATUNJI019,232.60965272181784
FDC32_BABATUNJI027,7329.645309796005
FDC32_BABATUNJI035,4264.195770647356
FDC32_BABATUNJI045,4003.117987876674
FDC33_BABATUNJI013,7548.654154785387
FDC33_BABATUNJI046,8219.0132685218
FDC35_BABATUNJI010,1466.5831479963172
FDC35_BABATUNJI013,7433.582224846168
FDC35_BABATUNJI046,8209.714646609102
FDC37_BABATUNJI019,380.7050684910946
FDC39_BABATUNJI013,8294.126445216592
FDC40_BABATUNJI017,4184.960704019335
FDC40_BABATUNJI018,3306.3254284938
FDC40_BABATUNJI035,4219.084617761813
FDC40_BABATUNJI049,3880.8154162729966
FDC41_BABATUNJI017,4241.298141281188
FDC41_BABATUNJI019,309.5141911131195
FDC41_BABATUNJI027,6993.352444601551
FDC41_BABATUNJI046,4021.618254116393
FDC41_BABATUNJI049,4065.8969364487293
FDC44_BABATUNJI027,8871.545226874641
FDC44_BABATUNJI045,4642.183523743528
FDC46_BABATUNJI010,1452.3002643712543
FDC46_BABATUNJI013,7449.608878808742
FDC47_BABATUNJI010,2348.675524868613
FDC47_BABATUNJI013,9229.79560820777
FDC47_BABATUNJI018,8927.176133043647
FDC48_BABATUNJI017,4100.951944239814
FDC48_BABATUNJI019,274.46180798556816
FDC48_BABATUNJI035,4187.391166328996
FDC48_BABATUNJI046,3790.8222488799274
