Item_Store_ID,Item_Store_Returns
DRK01_BABATUNJI035,3555.6398543058717
DRK01_BABATUNJI045,3614.2822316442007
DRK12_BABATUNJI017,3022.5357771501617
DRK12_BABATUNJI018,2873.6302958206893
DRK12_BABATUNJI027,5758.491458292101
DRK12_BABATUNJI035,2845.030227889974
DRK12_BABATUNJI045,3514.7076298247143
DRK12_BABATUNJI049,3359.808510786225
DRK13_BABATUNJI013,7096.565574066491
DRK13_BABATUNJI046,7869.076081597821
DRK23_BABATUNJI013,8497.286424225018
DRK23_BABATUNJI018,8937.262497954076
DRK23_BABATUNJI049,10005.329160377118
DRK35_BABATUNJI017,2981.65585689057
DRK35_BABATUNJI019,183.32844301003752
DRK35_BABATUNJI027,5465.661774363161
DRK35_BABATUNJI035,3143.020922303592
DRK35_BABATUNJI045,3315.89535313406
DRK35_BABATUNJI046,3265.6903990866663
DRK35_BABATUNJI049,2953.503496114498
DRK37_BABATUNJI010,2352.3312038178506
DRK39_BABATUNJI017,3445.911749971766
DRK39_BABATUNJI027,6155.748196158649
DRK39_BABATUNJI046,3567.171423852497
DRK39_BABATUNJI049,3479.889605250678
DRK47_BABATUNJI013,7955.833186023384
DRK47_BABATUNJI018,7430.762270078561
DRK47_BABATUNJI046,8879.463199485755
DRK47_BABATUNJI049,9204.574301734312
DRK49_BABATUNJI017,3158.9940340687353
DRK49_BABATUNJI019,-105.64585665033792
DRK49_BABATUNJI027,5702.384374162224
DRK49_BABATUNJI035,3405.277491673255
DRK49_BABATUNJI046,3333.6851654501784
DRK49_BABATUNJI049,3229.664184626279
DRK59_BABATUNJI010,2654.960082040616
DRK59_BABATUNJI018,8138.23170808246
DRL01_BABATUNJI010,2472.4677461671777
DRL01_BABATUNJI013,8200.489984325015
DRL01_BABATUNJI049,9490.953883279562
DRL23_BABATUNJI035,5203.383380698821
DRL23_BABATUNJI045,5136.529744885807
DRL35_BABATUNJI017,4041.0991270183467
DRL35_BABATUNJI027,5890.427130817716
DRL35_BABATUNJI035,4208.213588103103
DRL35_BABATUNJI045,4331.648824002585
DRL35_BABATUNJI049,3444.136979652232
DRL37_BABATUNJI017,3673.5661918295514
DRL37_BABATUNJI018,2674.558298571573
DRL37_BABATUNJI027,5637.023564787739
DRL37_BABATUNJI035,3495.5580968716895
DRL37_BABATUNJI045,3583.2003885737763
DRL37_BABATUNJI049,3107.824276911306
DRL47_BABATUNJI027,7782.648343330499
DRL47_BABATUNJI045,5345.872784467304
DRL59_BABATUNJI019,243.36423209415807
DRL59_BABATUNJI035,4309.241176025341
DRM11_BABATUNJI013,10041.114377593554
DRM11_BABATUNJI018,8385.359548972076
DRM11_BABATUNJI046,9590.384787019018
DRM23_BABATUNJI013,6492.044900700104
DRM37_BABATUNJI010,2060.396411358194
DRM37_BABATUNJI013,7203.066328417747
DRM47_BABATUNJI010,2147.8964334275647
DRM48_BABATUNJI027,5430.878174176574
DRM48_BABATUNJI045,3488.4693866703374
DRM48_BABATUNJI046,3082.468772065701
DRM48_BABATUNJI049,2894.589501049821
DRM49_BABATUNJI017,2601.5001308680335
DRM49_BABATUNJI035,2581.3227510874553
DRM49_BABATUNJI045,2989.105978751942
DRM49_BABATUNJI049,2963.2901650178947
DRN35_BABATUNJI018,2900.6957488948738
DRN35_BABATUNJI035,3421.2786730548855
DRN35_BABATUNJI046,3670.936323819865
DRN35_BABATUNJI049,3350.3745497022755
DRN36_BABATUNJI019,384.61215456565515
DRN36_BABATUNJI027,6067.761952337402
DRN36_BABATUNJI035,4219.298477584094
DRN36_BABATUNJI045,4172.00834889395
DRN37_BABATUNJI013,6762.010489767438
DRN47_BABATUNJI010,1171.7832878726658
DRN47_BABATUNJI013,6413.166998415274
DRN59_BABATUNJI017,3970.2665321752056
DRN59_BABATUNJI027,5526.688582462794
DRN59_BABATUNJI045,3980.912311689246
DRN59_BABATUNJI049,2949.669534901091
DRO35_BABATUNJI045,5280.587699273587
DRO47_BABATUNJI035,4167.566051495773
DRO59_BABATUNJI017,4070.4003386693857
DRO59_BABATUNJI019,453.3776740976273
DRO59_BABATUNJI045,4075.0516039193835
DRO59_BABATUNJI049,3615.7377086500715
DRP35_BABATUNJI027,7951.785672643163
DRP35_BABATUNJI045,5317.478350477784
DRP47_BABATUNJI013,7003.112469693364
DRP47_BABATUNJI046,7429.991001793242
DRP47_BABATUNJI049,7837.960787535328
DRQ35_BABATUNJI027,7664.120956953787
DRQ35_BABATUNJI035,5383.081118902324
DRQ35_BABATUNJI045,5452.790897216719
DRY23_BABATUNJI017,2864.4624026533047
DRY23_BABATUNJI019,187.2455569392514
DRY23_BABATUNJI027,5710.8902639162625
DRY23_BABATUNJI035,2748.3471361252223
DRY23_BABATUNJI046,3327.5711217711532
DRY23_BABATUNJI049,2950.289876240569
DRZ11_BABATUNJI027,8327.842813762283
DRZ11_BABATUNJI045,4938.844925398537
DRZ24_BABATUNJI027,8866.321207359648
DRZ24_BABATUNJI045,4834.582985967526
FDA01_BABATUNJI017,3084.866033908671
FDA01_BABATUNJI018,2630.8077808838693
FDA01_BABATUNJI027,6032.091034405035
FDA01_BABATUNJI035,3481.839655038417
FDA01_BABATUNJI045,3395.396631416313
FDA01_BABATUNJI046,3413.640419538225
FDA04_BABATUNJI013,9139.11918289749
FDA04_BABATUNJI018,8222.804856346367
FDA04_BABATUNJI035,10675.387881019047
FDA04_BABATUNJI046,9779.202246359946
FDA04_BABATUNJI049,10340.458590892293
FDA07_BABATUNJI027,8766.407742818212
FDA07_BABATUNJI035,5258.806436353159
FDA07_BABATUNJI045,5289.794721085419
FDA10_BABATUNJI027,7554.253797230662
FDA10_BABATUNJI035,5687.117241482367
FDA11_BABATUNJI017,3483.9220618267477
FDA11_BABATUNJI018,3147.873322702886
FDA11_BABATUNJI027,6035.200949684806
FDA11_BABATUNJI045,3646.5814838224987
FDA13_BABATUNJI017,2962.0560056007785
FDA13_BABATUNJI018,2458.6827787548887
FDA13_BABATUNJI019,186.32707776873121
FDA13_BABATUNJI027,5571.017711732069
FDA13_BABATUNJI035,3498.270772510073
FDA13_BABATUNJI045,3393.3642305820954
FDA13_BABATUNJI049,3018.601374572548
FDA15_BABATUNJI010,5038.77934846096
FDA15_BABATUNJI013,10460.680776552948
FDA15_BABATUNJI018,11299.37316838584
FDA15_BABATUNJI049,11948.34408024809
FDA16_BABATUNJI018,7916.938660257956
FDA16_BABATUNJI046,7977.091425534583
FDA20_BABATUNJI013,7377.117530952478
FDA21_BABATUNJI013,6849.212897999133
FDA23_BABATUNJI017,4401.181103727586
FDA23_BABATUNJI027,6104.147780881213
FDA23_BABATUNJI035,4202.004676026707
FDA25_BABATUNJI017,4042.625823887923
FDA25_BABATUNJI018,3380.166538654352
FDA25_BABATUNJI035,4298.076375405651
FDA25_BABATUNJI045,4151.207074043015
FDA26_BABATUNJI013,8121.225707491141
FDA26_BABATUNJI018,7533.444475309183
FDA27_BABATUNJI018,6861.845090539011
FDA27_BABATUNJI046,8914.54108188185
FDA27_BABATUNJI049,8559.065721069695
FDA28_BABATUNJI027,8634.76330291183
FDA32_BABATUNJI010,2274.3736133660655
FDA32_BABATUNJI018,8574.39495589197
FDA32_BABATUNJI046,7835.317004496489
FDA34_BABATUNJI013,6669.11881661838
FDA35_BABATUNJI027,8203.325814719401
FDA36_BABATUNJI013,6669.29378265046
FDA37_BABATUNJI035,5247.27726583279
FDA38_BABATUNJI013,9175.01227524683
FDA38_BABATUNJI018,8811.311596595582
FDA38_BABATUNJI049,10276.150548322657
FDA39_BABATUNJI017,2536.226786689786
FDA39_BABATUNJI018,2603.136902736031
FDA39_BABATUNJI027,6656.062955017421
FDA39_BABATUNJI035,2640.1830479148075
FDA39_BABATUNJI046,3349.216733623013
FDA39_BABATUNJI049,2976.675000160281
FDA40_BABATUNJI017,4251.779399947596
FDA40_BABATUNJI035,4344.431396490672
FDA40_BABATUNJI046,3957.4986456523225
FDA40_BABATUNJI049,3746.8919766880163
FDA43_BABATUNJI010,2278.637152966755
FDA43_BABATUNJI013,7167.120210640027
FDA44_BABATUNJI017,3845.408772989484
FDA44_BABATUNJI018,2893.2780413868268
FDA44_BABATUNJI027,5698.913568682268
FDA44_BABATUNJI035,4060.4253265198436
FDA44_BABATUNJI045,3769.821569025957
FDA44_BABATUNJI049,3447.9367893957565
FDA45_BABATUNJI013,6688.67286610452
FDA46_BABATUNJI013,6540.29805034333
FDA48_BABATUNJI046,8456.1017260249
FDA49_BABATUNJI019,277.1809073013119
FDA49_BABATUNJI027,5717.463255359081
FDA49_BABATUNJI035,4309.152494981745
FDA49_BABATUNJI046,3587.6520338791656
FDA49_BABATUNJI049,3679.2786520831505
FDA50_BABATUNJI017,4198.110912812144
FDA50_BABATUNJI019,325.3608124960483
FDA50_BABATUNJI027,6442.821312340065
FDA50_BABATUNJI035,4272.9686894151
FDA51_BABATUNJI027,7282.943259511633
FDA52_BABATUNJI013,6447.55694859833
FDA55_BABATUNJI013,7924.1683330494125
FDA55_BABATUNJI018,8277.844475705215
FDA56_BABATUNJI027,9733.168685485638
FDA56_BABATUNJI045,4634.189289841865
FDA57_BABATUNJI027,5405.549564126238
FDA57_BABATUNJI045,3764.1870296645693
FDA58_BABATUNJI013,8355.337845411343
FDA58_BABATUNJI046,9100.451949957007
FDB02_BABATUNJI013,6954.227265457511
FDB03_BABATUNJI013,8086.3787297023855
FDB03_BABATUNJI018,8099.754703707844
FDB03_BABATUNJI046,9309.803517152348
FDB03_BABATUNJI049,9386.156938102977
FDB04_BABATUNJI017,3612.719786236081
FDB04_BABATUNJI019,247.16158947299664
FDB04_BABATUNJI027,6532.623325773103
FDB04_BABATUNJI035,3962.0768011757687
FDB04_BABATUNJI045,3836.835400064288
FDB04_BABATUNJI046,3800.536122626495
FDB05_BABATUNJI046,10107.49174764229
FDB05_BABATUNJI049,10789.173573099852
FDB10_BABATUNJI018,8091.533613304137
FDB10_BABATUNJI049,9906.229232867965
FDB11_BABATUNJI013,7112.142945920166
FDB12_BABATUNJI035,4606.786408920443
FDB14_BABATUNJI018,3473.77274775739
FDB14_BABATUNJI019,626.9877155982822
FDB14_BABATUNJI027,6511.702771339098
FDB14_BABATUNJI035,4802.118107721237
FDB14_BABATUNJI045,4582.88544871807
FDB15_BABATUNJI010,3748.0959357213424
FDB15_BABATUNJI013,9979.354230787385
FDB15_BABATUNJI018,8529.76405013382
FDB15_BABATUNJI035,10546.063137743266
FDB15_BABATUNJI046,10016.61821706128
FDB15_BABATUNJI049,10714.84353728612
FDB16_BABATUNJI035,3543.896196723189
FDB16_BABATUNJI045,3502.804374335334
FDB16_BABATUNJI046,3549.9051070977766
FDB16_BABATUNJI049,3564.615527327317
FDB17_BABATUNJI010,957.2928821501791
FDB17_BABATUNJI013,6384.820496239243
FDB20_BABATUNJI017,3527.8349361341493
FDB20_BABATUNJI035,3475.895218680332
FDB20_BABATUNJI045,3368.69843760077
FDB20_BABATUNJI049,3545.9249666327714
FDB21_BABATUNJI018,8794.178976604482
FDB23_BABATUNJI013,7190.406088805052
FDB23_BABATUNJI018,6724.13256747021
FDB26_BABATUNJI017,3294.5726096435155
FDB26_BABATUNJI027,5859.090928483553
FDB26_BABATUNJI035,3636.4178055897655
FDB26_BABATUNJI045,3511.123483213904
FDB26_BABATUNJI046,3210.0204330612364
FDB27_BABATUNJI010,2149.78030190911
FDB27_BABATUNJI046,7488.798673474337
FDB28_BABATUNJI010,2571.3258264100514
FDB28_BABATUNJI013,7188.075500063222
FDB29_BABATUNJI035,5295.988242294728
FDB29_BABATUNJI045,5132.036739033413
FDB32_BABATUNJI017,4683.890504362105
FDB32_BABATUNJI018,3094.5324337385464
FDB32_BABATUNJI019,447.85110838136825
FDB32_BABATUNJI027,6555.729528064205
FDB32_BABATUNJI035,4702.19727405839
FDB34_BABATUNJI017,4156.948824183094
FDB34_BABATUNJI018,3153.6637056673153
FDB34_BABATUNJI027,6242.745390614819
FDB34_BABATUNJI035,4450.92535315709
FDB34_BABATUNJI045,4351.610497046896
FDB34_BABATUNJI049,3879.2584197451333
FDB35_BABATUNJI017,4297.883384425065
FDB35_BABATUNJI018,3477.949867667565
FDB35_BABATUNJI019,551.6205667452759
FDB35_BABATUNJI045,4363.41036716721
FDB35_BABATUNJI046,3895.7151016845182
FDB36_BABATUNJI027,8252.004307381956
FDB37_BABATUNJI013,8333.069114574773
FDB37_BABATUNJI046,8622.577330057135
FDB37_BABATUNJI049,9141.597996152372
FDB39_BABATUNJI017,3192.8536203352505
FDB39_BABATUNJI019,49.17689014377629
FDB39_BABATUNJI035,3119.6565202080574
FDB39_BABATUNJI045,3329.2208172977603
FDB39_BABATUNJI049,2994.936312103115
FDB41_BABATUNJI018,2780.711589987997
FDB41_BABATUNJI019,117.15216731435157
FDB41_BABATUNJI035,3595.348975159435
FDB41_BABATUNJI045,3614.9632165743265
FDB41_BABATUNJI046,3248.626648674868
FDB44_BABATUNJI013,7633.47391548558
FDB44_BABATUNJI046,8466.882985999564
FDB45_BABATUNJI019,676.1955344507996
FDB45_BABATUNJI045,4095.111782641319
FDB47_BABATUNJI013,7135.417539378401
FDB49_BABATUNJI018,3224.4705938749007
FDB49_BABATUNJI019,494.03172179612466
FDB49_BABATUNJI045,3848.726483380227
FDB50_BABATUNJI017,2551.9168515152246
FDB50_BABATUNJI018,2446.436865241878
FDB50_BABATUNJI045,2811.21485153142
FDB50_BABATUNJI046,2718.9458075162534
FDB50_BABATUNJI049,2914.7032471628095
FDB51_BABATUNJI017,3173.7051704473993
FDB51_BABATUNJI018,2910.035121113821
FDB51_BABATUNJI035,3301.3725488403074
FDB51_BABATUNJI045,3024.612727963916
FDB51_BABATUNJI046,3380.851377829386
FDB52_BABATUNJI013,8678.752754026185
FDB52_BABATUNJI018,8843.163141463823
FDB52_BABATUNJI049,10451.876892434368
FDB56_BABATUNJI013,7302.369723998314
FDB57_BABATUNJI013,7129.803690559527
FDB57_BABATUNJI046,7864.841503560965
FDB59_BABATUNJI046,6465.5644203711245
FDB60_BABATUNJI010,2316.2344451690637
FDB60_BABATUNJI013,7233.613440546451
FDC02_BABATUNJI010,405.24555494198376
FDC02_BABATUNJI013,7854.360972696367
FDC02_BABATUNJI018,7012.0894539908195
FDC02_BABATUNJI046,6843.812722794627
FDC03_BABATUNJI013,7683.966708286946
FDC04_BABATUNJI018,7988.6256046907465
FDC04_BABATUNJI049,9292.98539120662
FDC08_BABATUNJI010,2638.6534703220873
FDC08_BABATUNJI013,8147.1459468383055
FDC08_BABATUNJI046,8748.49585428497
FDC08_BABATUNJI049,9839.58644465659
FDC09_BABATUNJI018,3902.818706522169
FDC09_BABATUNJI045,5105.317200317501
FDC10_BABATUNJI027,7818.857872297507
FDC10_BABATUNJI035,5159.353576729106
FDC11_BABATUNJI018,3242.4689333729743
FDC11_BABATUNJI027,6596.973325697823
FDC11_BABATUNJI046,3444.3302334724335
FDC14_BABATUNJI017,3008.2077481472543
FDC14_BABATUNJI018,2423.5870238482166
FDC14_BABATUNJI019,211.96511003261185
FDC14_BABATUNJI027,5798.682640105522
FDC14_BABATUNJI046,3136.1575691460216
FDC14_BABATUNJI049,2900.5518733731396
FDC16_BABATUNJI017,3996.739717310872
FDC16_BABATUNJI018,3281.443600814196
FDC16_BABATUNJI027,7225.403745935568
FDC16_BABATUNJI035,4268.245862646064
FDC16_BABATUNJI045,4151.705655895792
FDC16_BABATUNJI046,3666.6509540351603
FDC16_BABATUNJI049,3666.8406785889647
FDC17_BABATUNJI013,8137.124900760531
FDC17_BABATUNJI046,8941.568283154666
FDC20_BABATUNJI017,3394.4909215831663
FDC20_BABATUNJI018,2775.277224749761
FDC20_BABATUNJI019,235.93410051233786
FDC20_BABATUNJI035,3389.9135410697695
FDC20_BABATUNJI045,3297.4684504385946
FDC20_BABATUNJI046,3028.223663280401
FDC21_BABATUNJI017,5189.196891076549
FDC21_BABATUNJI019,865.0772409100045
FDC22_BABATUNJI013,7526.884275673032
FDC26_BABATUNJI035,4211.5193749726695
FDC28_BABATUNJI017,4272.804168184
FDC28_BABATUNJI019,542.3157416045724
FDC28_BABATUNJI027,6495.010217132383
FDC28_BABATUNJI045,3907.9077594214286
FDC29_BABATUNJI027,7991.079598749494
FDC29_BABATUNJI035,4789.49281721019
FDC32_BABATUNJI019,375.6650046400255
FDC32_BABATUNJI027,5856.940781481664
FDC32_BABATUNJI035,4298.6726082247005
FDC32_BABATUNJI045,4089.03063787627
FDC33_BABATUNJI013,6756.029474759662
FDC33_BABATUNJI046,7701.565115537469
FDC35_BABATUNJI010,1676.0402455591566
FDC35_BABATUNJI013,7511.260304387108
FDC35_BABATUNJI046,9009.835236921106
FDC37_BABATUNJI019,273.1323421383504
FDC39_BABATUNJI013,8185.7875769996535
FDC40_BABATUNJI017,3689.7422318888803
FDC40_BABATUNJI018,3155.143269583526
FDC40_BABATUNJI035,4067.424423274594
FDC40_BABATUNJI049,3529.083670834017
FDC41_BABATUNJI017,4100.824038214878
FDC41_BABATUNJI019,333.854874872678
FDC41_BABATUNJI027,6176.5449869535705
FDC41_BABATUNJI046,3976.2804604349435
FDC41_BABATUNJI049,3871.0013628529296
FDC44_BABATUNJI027,7639.648483962739
FDC44_BABATUNJI045,4595.374352420537
FDC46_BABATUNJI010,2088.9469566400758
FDC46_BABATUNJI013,7072.401828207293
FDC47_BABATUNJI010,2290.249468625578
FDC47_BABATUNJI013,8012.167303208367
FDC47_BABATUNJI018,8093.846142137191
FDC48_BABATUNJI017,3351.27603434053
FDC48_BABATUNJI019,229.92958410609117
FDC48_BABATUNJI035,3335.97678709565
